2025-03-17 15:25:16,522 INFO    StreamThr :7564 [internal.py:wandb_internal():85] W&B internal server running at pid: 7564, started at: 2025-03-17 15:25:16.522423
2025-03-17 15:25:30,906 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-17 15:25:31,824 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: status_report
2025-03-17 15:25:31,918 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-17 15:25:32,311 INFO    Thread-16 :7564 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\output.log
2025-03-17 15:25:32,925 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-17 15:25:33,941 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-17 15:25:34,947 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-17 15:25:35,953 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-17 15:25:36,344 INFO    Thread-16 :7564 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\output.log
2025-03-17 15:25:36,828 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: stop_status
2025-03-17 15:25:36,828 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: stop_status
2025-03-17 15:25:37,171 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: status_report
2025-03-17 15:25:37,171 DEBUG   SenderThread:7564 [sender.py:send():391] send: exit
2025-03-17 15:25:37,171 INFO    SenderThread:7564 [sender.py:send_exit():598] handling exit code: 255
2025-03-17 15:25:37,171 INFO    SenderThread:7564 [sender.py:send_exit():600] handling runtime: 19
2025-03-17 15:25:37,171 INFO    SenderThread:7564 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2025-03-17 15:25:37,171 INFO    SenderThread:7564 [sender.py:send_exit():606] send defer
2025-03-17 15:25:37,171 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: defer
2025-03-17 15:25:37,171 INFO    HandlerThread:7564 [handler.py:handle_request_defer():184] handle defer: 0
2025-03-17 15:25:37,171 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: defer
2025-03-17 15:25:37,171 INFO    SenderThread:7564 [sender.py:send_request_defer():622] handle sender defer: 0
2025-03-17 15:25:37,171 INFO    SenderThread:7564 [sender.py:transition_state():626] send defer: 1
2025-03-17 15:25:37,171 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: defer
2025-03-17 15:25:37,171 INFO    HandlerThread:7564 [handler.py:handle_request_defer():184] handle defer: 1
2025-03-17 15:25:37,171 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: defer
2025-03-17 15:25:37,171 INFO    SenderThread:7564 [sender.py:send_request_defer():622] handle sender defer: 1
2025-03-17 15:25:37,171 INFO    SenderThread:7564 [sender.py:transition_state():626] send defer: 2
2025-03-17 15:25:37,171 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: defer
2025-03-17 15:25:37,171 INFO    HandlerThread:7564 [handler.py:handle_request_defer():184] handle defer: 2
2025-03-17 15:25:37,171 INFO    HandlerThread:7564 [system_monitor.py:finish():203] Stopping system monitor
2025-03-17 15:25:37,171 DEBUG   SystemMonitor:7564 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-03-17 15:25:37,171 DEBUG   SystemMonitor:7564 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-03-17 15:25:37,171 DEBUG   SystemMonitor:7564 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-03-17 15:25:37,187 INFO    HandlerThread:7564 [interfaces.py:finish():200] Joined cpu monitor
2025-03-17 15:25:37,187 INFO    HandlerThread:7564 [interfaces.py:finish():200] Joined disk monitor
2025-03-17 15:25:37,225 INFO    HandlerThread:7564 [interfaces.py:finish():200] Joined gpu monitor
2025-03-17 15:25:37,225 INFO    HandlerThread:7564 [interfaces.py:finish():200] Joined memory monitor
2025-03-17 15:25:37,225 INFO    HandlerThread:7564 [interfaces.py:finish():200] Joined network monitor
2025-03-17 15:25:37,226 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: defer
2025-03-17 15:25:37,226 INFO    SenderThread:7564 [sender.py:send_request_defer():622] handle sender defer: 2
2025-03-17 15:25:37,226 INFO    SenderThread:7564 [sender.py:transition_state():626] send defer: 3
2025-03-17 15:25:37,226 DEBUG   SenderThread:7564 [sender.py:send():391] send: stats
2025-03-17 15:25:37,226 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: defer
2025-03-17 15:25:37,226 INFO    HandlerThread:7564 [handler.py:handle_request_defer():184] handle defer: 3
2025-03-17 15:25:37,226 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: defer
2025-03-17 15:25:37,226 INFO    SenderThread:7564 [sender.py:send_request_defer():622] handle sender defer: 3
2025-03-17 15:25:37,226 INFO    SenderThread:7564 [sender.py:transition_state():626] send defer: 4
2025-03-17 15:25:37,226 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: defer
2025-03-17 15:25:37,226 INFO    HandlerThread:7564 [handler.py:handle_request_defer():184] handle defer: 4
2025-03-17 15:25:37,226 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: defer
2025-03-17 15:25:37,226 INFO    SenderThread:7564 [sender.py:send_request_defer():622] handle sender defer: 4
2025-03-17 15:25:37,226 INFO    SenderThread:7564 [sender.py:transition_state():626] send defer: 5
2025-03-17 15:25:37,226 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: defer
2025-03-17 15:25:37,226 INFO    HandlerThread:7564 [handler.py:handle_request_defer():184] handle defer: 5
2025-03-17 15:25:37,226 DEBUG   SenderThread:7564 [sender.py:send():391] send: summary
2025-03-17 15:25:37,226 INFO    SenderThread:7564 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2025-03-17 15:25:37,226 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: defer
2025-03-17 15:25:37,226 INFO    SenderThread:7564 [sender.py:send_request_defer():622] handle sender defer: 5
2025-03-17 15:25:37,226 INFO    SenderThread:7564 [sender.py:transition_state():626] send defer: 6
2025-03-17 15:25:37,226 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: defer
2025-03-17 15:25:37,226 INFO    HandlerThread:7564 [handler.py:handle_request_defer():184] handle defer: 6
2025-03-17 15:25:37,226 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: defer
2025-03-17 15:25:37,226 INFO    SenderThread:7564 [sender.py:send_request_defer():622] handle sender defer: 6
2025-03-17 15:25:37,226 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: status_report
2025-03-17 15:25:37,347 INFO    Thread-16 :7564 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\wandb-summary.json
2025-03-17 15:25:37,495 INFO    SenderThread:7564 [sender.py:transition_state():626] send defer: 7
2025-03-17 15:25:37,495 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: defer
2025-03-17 15:25:37,495 INFO    HandlerThread:7564 [handler.py:handle_request_defer():184] handle defer: 7
2025-03-17 15:25:37,495 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: defer
2025-03-17 15:25:37,495 INFO    SenderThread:7564 [sender.py:send_request_defer():622] handle sender defer: 7
2025-03-17 15:25:37,919 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: poll_exit
2025-03-17 15:25:38,349 INFO    Thread-16 :7564 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\config.yaml
2025-03-17 15:25:39,185 INFO    SenderThread:7564 [sender.py:transition_state():626] send defer: 8
2025-03-17 15:25:39,185 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: poll_exit
2025-03-17 15:25:39,185 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: defer
2025-03-17 15:25:39,185 INFO    HandlerThread:7564 [handler.py:handle_request_defer():184] handle defer: 8
2025-03-17 15:25:39,185 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: defer
2025-03-17 15:25:39,185 INFO    SenderThread:7564 [sender.py:send_request_defer():622] handle sender defer: 8
2025-03-17 15:25:39,185 INFO    SenderThread:7564 [job_builder.py:build():443] Attempting to build job artifact
2025-03-17 15:25:39,191 INFO    SenderThread:7564 [job_builder.py:_get_source_type():572] is repo sourced job
2025-03-17 15:25:39,231 INFO    SenderThread:7564 [job_builder.py:build():548] adding wandb-job metadata file
2025-03-17 15:25:39,246 INFO    SenderThread:7564 [sender.py:transition_state():626] send defer: 9
2025-03-17 15:25:39,246 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: defer
2025-03-17 15:25:39,246 DEBUG   SenderThread:7564 [sender.py:send():391] send: artifact
2025-03-17 15:25:39,246 INFO    HandlerThread:7564 [handler.py:handle_request_defer():184] handle defer: 9
2025-03-17 15:25:39,357 INFO    Thread-16 :7564 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\output.log
2025-03-17 15:25:39,940 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: poll_exit
2025-03-17 15:25:41,362 INFO    wandb-upload_1:7564 [upload_job.py:push():88] Uploaded file C:\Users\fenel\AppData\Local\Temp\tmpc453ebmd\wandb-job.json
2025-03-17 15:25:42,596 INFO    wandb-upload_0:7564 [upload_job.py:push():88] Uploaded file C:\Users\fenel\AppData\Local\wandb\wandb\artifacts\staging\tmp8ef28j4j
2025-03-17 15:25:44,412 INFO    SenderThread:7564 [sender.py:send_artifact():1549] sent artifact job-https___github.com_akarifrites_moodeng_is_cute.git_qat_1.py - {'id': 'QXJ0aWZhY3Q6MTU3NjI0NzQ3MA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU3NzUzNDc3NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTU1ODY1MTM1Mg==', 'versionIndex': 2}}}
2025-03-17 15:25:44,412 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: defer
2025-03-17 15:25:44,412 INFO    SenderThread:7564 [sender.py:send_request_defer():622] handle sender defer: 9
2025-03-17 15:25:44,412 INFO    SenderThread:7564 [dir_watcher.py:finish():358] shutting down directory watcher
2025-03-17 15:25:44,412 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: status_report
2025-03-17 15:25:44,976 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: keepalive
2025-03-17 15:25:45,373 INFO    SenderThread:7564 [dir_watcher.py:finish():388] scan: C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files
2025-03-17 15:25:45,373 INFO    SenderThread:7564 [dir_watcher.py:finish():402] scan save: C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\conda-environment.yaml conda-environment.yaml
2025-03-17 15:25:45,373 INFO    SenderThread:7564 [dir_watcher.py:finish():402] scan save: C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\config.yaml config.yaml
2025-03-17 15:25:45,373 INFO    SenderThread:7564 [dir_watcher.py:finish():402] scan save: C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\output.log output.log
2025-03-17 15:25:45,373 INFO    SenderThread:7564 [dir_watcher.py:finish():402] scan save: C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\requirements.txt requirements.txt
2025-03-17 15:25:45,373 INFO    SenderThread:7564 [dir_watcher.py:finish():402] scan save: C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\wandb-metadata.json wandb-metadata.json
2025-03-17 15:25:45,373 INFO    SenderThread:7564 [dir_watcher.py:finish():402] scan save: C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\wandb-summary.json wandb-summary.json
2025-03-17 15:25:45,373 INFO    SenderThread:7564 [sender.py:transition_state():626] send defer: 10
2025-03-17 15:25:45,373 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: poll_exit
2025-03-17 15:25:45,373 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: defer
2025-03-17 15:25:45,373 INFO    HandlerThread:7564 [handler.py:handle_request_defer():184] handle defer: 10
2025-03-17 15:25:45,373 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: defer
2025-03-17 15:25:45,373 INFO    SenderThread:7564 [sender.py:send_request_defer():622] handle sender defer: 10
2025-03-17 15:25:45,373 INFO    SenderThread:7564 [file_pusher.py:finish():169] shutting down file pusher
2025-03-17 15:25:45,918 INFO    wandb-upload_0:7564 [upload_job.py:push():130] Uploaded file C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\config.yaml
2025-03-17 15:25:45,918 INFO    wandb-upload_1:7564 [upload_job.py:push():130] Uploaded file C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\conda-environment.yaml
2025-03-17 15:25:45,981 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: poll_exit
2025-03-17 15:25:45,981 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: poll_exit
2025-03-17 15:25:45,992 INFO    wandb-upload_3:7564 [upload_job.py:push():130] Uploaded file C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\requirements.txt
2025-03-17 15:25:46,020 INFO    wandb-upload_4:7564 [upload_job.py:push():130] Uploaded file C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\wandb-summary.json
2025-03-17 15:25:46,056 INFO    wandb-upload_2:7564 [upload_job.py:push():130] Uploaded file C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\files\output.log
2025-03-17 15:25:46,267 INFO    Thread-15 (_thread_body):7564 [sender.py:transition_state():626] send defer: 11
2025-03-17 15:25:46,267 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: defer
2025-03-17 15:25:46,267 INFO    HandlerThread:7564 [handler.py:handle_request_defer():184] handle defer: 11
2025-03-17 15:25:46,267 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: defer
2025-03-17 15:25:46,267 INFO    SenderThread:7564 [sender.py:send_request_defer():622] handle sender defer: 11
2025-03-17 15:25:46,267 INFO    SenderThread:7564 [file_pusher.py:join():175] waiting for file pusher
2025-03-17 15:25:46,267 INFO    SenderThread:7564 [sender.py:transition_state():626] send defer: 12
2025-03-17 15:25:46,267 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: defer
2025-03-17 15:25:46,267 INFO    HandlerThread:7564 [handler.py:handle_request_defer():184] handle defer: 12
2025-03-17 15:25:46,267 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: defer
2025-03-17 15:25:46,267 INFO    SenderThread:7564 [sender.py:send_request_defer():622] handle sender defer: 12
2025-03-17 15:25:46,267 INFO    SenderThread:7564 [file_stream.py:finish():601] file stream finish called
2025-03-17 15:25:46,506 INFO    SenderThread:7564 [file_stream.py:finish():605] file stream finish is done
2025-03-17 15:25:46,506 INFO    SenderThread:7564 [sender.py:transition_state():626] send defer: 13
2025-03-17 15:25:46,506 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: defer
2025-03-17 15:25:46,506 INFO    HandlerThread:7564 [handler.py:handle_request_defer():184] handle defer: 13
2025-03-17 15:25:46,506 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: defer
2025-03-17 15:25:46,506 INFO    SenderThread:7564 [sender.py:send_request_defer():622] handle sender defer: 13
2025-03-17 15:25:46,515 INFO    SenderThread:7564 [sender.py:transition_state():626] send defer: 14
2025-03-17 15:25:46,515 DEBUG   SenderThread:7564 [sender.py:send():391] send: final
2025-03-17 15:25:46,515 DEBUG   SenderThread:7564 [sender.py:send():391] send: footer
2025-03-17 15:25:46,515 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: defer
2025-03-17 15:25:46,515 INFO    HandlerThread:7564 [handler.py:handle_request_defer():184] handle defer: 14
2025-03-17 15:25:46,515 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: defer
2025-03-17 15:25:46,515 INFO    SenderThread:7564 [sender.py:send_request_defer():622] handle sender defer: 14
2025-03-17 15:25:46,515 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: poll_exit
2025-03-17 15:25:46,515 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: server_info
2025-03-17 15:25:46,515 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: poll_exit
2025-03-17 15:25:46,515 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: get_summary
2025-03-17 15:25:46,515 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: sampled_history
2025-03-17 15:25:46,515 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-17 15:25:46,515 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: poll_exit
2025-03-17 15:25:46,515 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: server_info
2025-03-17 15:25:46,736 DEBUG   SenderThread:7564 [sender.py:send_request():418] send_request: poll_exit
2025-03-17 15:25:46,736 INFO    MainThread:7564 [wandb_run.py:_footer_history_summary_info():4076] rendering history
2025-03-17 15:25:46,736 INFO    MainThread:7564 [wandb_run.py:_footer_history_summary_info():4108] rendering summary
2025-03-17 15:25:46,736 INFO    MainThread:7564 [wandb_run.py:_footer_sync_info():4035] logging synced files
2025-03-17 15:25:46,736 DEBUG   HandlerThread:7564 [handler.py:handle_request():158] handle_request: shutdown
2025-03-17 15:25:46,736 INFO    HandlerThread:7564 [handler.py:finish():880] shutting down handler
2025-03-17 15:25:47,521 INFO    WriterThread:7564 [datastore.py:close():296] close: C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_152516-pq9tm8ni\run-pq9tm8ni.wandb
2025-03-17 15:25:47,739 INFO    SenderThread:7564 [sender.py:finish():1631] shutting down sender
2025-03-17 15:25:47,739 INFO    SenderThread:7564 [file_pusher.py:finish():169] shutting down file pusher
2025-03-17 15:25:47,739 INFO    SenderThread:7564 [file_pusher.py:join():175] waiting for file pusher
